,activity_period,marketplace,transaction_type,asin,product_name,qty,item_weight,total_activity_weight,price_of_items_amt_vat_excl,total_price_of_items_amt_vat_excl,ship_charge_amt_vat_excl,total_ship_charge_amt_vat_excl,total_activity_value_amt_vat_excl,price_of_items_vat_rate_percent,price_of_items_vat_amt,total_price_of_items_vat_amt,ship_charge_vat_rate_percent,ship_charge_vat_amt,total_ship_charge_vat_amt,total_activity_value_vat_amt,price_of_items_amt_vat_incl,total_price_of_items_amt_vat_incl,ship_charge_amt_vat_incl,total_ship_charge_amt_vat_incl,total_activity_value_amt_vat_incl,transaction_currency_code,depature_city,departure_country,departure_post_code,arrival_city,arrival_country,arrival_post_code,sale_depart_country,sale_arrival_country,transportation_mode,delivery_conditions,taxable_jurisdiction,export_outside_eu,tax_reporting_scheme,tax_collection_responsibility
1798,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,Lollar,DE,35457,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1799,2022-12-01,,FC_TRANSFER,B09TTRRHW8,Immersion Heater 3.000 W,1,1.57,1.57,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,Sered,SK,92601,Sulzetal,DE,39171,,,TRANSPORT_BY_ROAD,DAP,,,,
1800,2022-12-01,amazon.es,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,16.52,16.52,0.0,0.0,16.52,0.21,3.47,3.47,0.21,0.0,0.0,3.47,19.99,19.99,0.0,0.0,19.99,EUR,Barcelona,ES,08820,BARCELONA,ES,08031,ES,ES,CONSIGNMENT_BY_POST,DAP,SPAIN,NO,REGULAR,SELLER
1801,2022-12-01,amazon.de,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,11.76,11.76,0.0,0.0,11.76,0.19,2.23,2.23,0.19,0.0,0.0,2.23,13.99,13.99,0.0,0.0,13.99,EUR,Graben,DE,86836,Rheine,DE,48432,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1802,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,Landsberg OT Braschwitz,DE,06188,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1803,2022-12-01,amazon.de,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,13.99,13.99,0.0,0.0,13.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.99,13.99,0.0,0.0,13.99,EUR,San Salvo,IT,66050,Kaiserslautern,DE,67657,IT,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1804,2022-12-01,amazon.de,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,11.76,11.76,0.0,0.0,11.76,0.19,2.23,2.23,0.19,0.0,0.0,2.23,13.99,13.99,0.0,0.0,13.99,EUR,Graben,DE,86836,Ludwigsburg,DE,71636,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1805,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,Langeneichstädt,DE,06268,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1806,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Achim,DE,28832,Siegburg,DE,53721,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1807,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,14.99,14.99,0.0,0.0,14.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.99,14.99,0.0,0.0,14.99,EUR,Augny,FR,57685,HOBSCHEID,LU,8373,FR,LU,CONSIGNMENT_BY_POST,DAP,LUXEMBOURG,NO,REGULAR,SELLER
1808,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,14.99,14.99,0.0,0.0,14.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.99,14.99,0.0,0.0,14.99,EUR,Augny,FR,57685,Manternach,LU,6850,FR,LU,CONSIGNMENT_BY_POST,DAP,LUXEMBOURG,NO,REGULAR,SELLER
1809,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Achim,DE,28832,Hamburg,DE,22309,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1810,2022-12-01,amazon.it,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,19.99,19.99,0.0,0.0,19.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,19.99,0.0,0.0,19.99,EUR,Agognate,IT,28100,Saronno,IT,21047,IT,IT,CONSIGNMENT_BY_POST,DAP,ITALY,NO,REGULAR,SELLER
1811,2022-12-01,amazon.fr,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,16.66,16.66,0.0,0.0,16.66,0.2,3.33,3.33,0.2,0.0,0.0,3.33,19.99,19.99,0.0,0.0,19.99,EUR,Augny,FR,57685,Colmar,FR,68000,FR,FR,CONSIGNMENT_BY_POST,DAP,FRANCE,NO,REGULAR,SELLER
1812,2022-12-01,amazon.it,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,19.99,19.99,0.0,0.0,19.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,19.99,0.0,0.0,19.99,EUR,Passo Corese,IT,02032,MARSCIANO,IT,06055,IT,IT,CONSIGNMENT_BY_POST,DAP,ITALY,NO,REGULAR,SELLER
1813,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,1.12,0.0,12.6,0.19,2.39,2.39,0.19,0.21,0.0,2.39,14.99,14.99,1.33,0.0,14.99,EUR,GERA,DE,07554,Hammelburg,DE,97762,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1814,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,Dorsten,DE,46284,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1815,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,1.68,0.0,12.6,0.19,2.39,2.39,0.19,0.32,0.0,2.39,14.99,14.99,2.0,0.0,14.99,EUR,Augny,FR,57685,Waibstadt,DE,74915,FR,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1816,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,Ofterschwang,DE,87527,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1817,2022-12-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,0.0,0.0,12.49,GBP,DARTFORD,GB,DA1 5XU,Poole,GB,BH16 6JE,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
1818,2022-12-01,amazon.de,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,11.76,11.76,0.84,0.84,12.6,0.19,2.23,2.23,0.19,0.16,0.16,2.39,13.99,13.99,1.0,1.0,14.99,EUR,Graben,DE,86836,Freising,DE,85354,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1819,2022-12-01,amazon.com.be,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,14.59,14.59,0.0,0.0,14.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.59,14.59,0.0,0.0,14.59,EUR,Augny,FR,57685,LIÈGE,BE,4000,FR,BE,CONSIGNMENT_BY_POST,DAP,BELGIUM,NO,REGULAR,SELLER
1820,2022-12-01,amazon.com.be,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,14.59,14.59,0.62,0.0,14.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.59,14.59,0.62,0.0,14.59,EUR,Augny,FR,57685,Recogne,BE,6800,FR,BE,CONSIGNMENT_BY_POST,DAP,BELGIUM,NO,REGULAR,SELLER
1821,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.58,0.0,12.6,0.19,2.39,2.39,0.19,0.11,0.0,2.39,14.99,14.99,0.69,0.0,14.99,EUR,Achim,DE,28832,Kreuztal,DE,57223,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1822,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Barcelona,ES,08820,München,DE,80799,ES,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1823,2022-12-01,amazon.de,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,11.76,11.76,0.0,0.0,11.76,0.19,2.23,2.23,0.19,0.0,0.0,2.23,13.99,13.99,0.0,0.0,13.99,EUR,Graben,DE,86836,Regenstauf,DE,93128,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1824,2022-12-01,amazon.de,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),4,0.04,0.16,47.04,47.04,0.0,0.0,47.04,0.19,8.92,8.92,0.19,0.0,0.0,8.92,55.96,55.96,0.0,0.0,55.96,EUR,Graben,DE,86836,Kaiserslautern,DE,67659,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1825,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),4,0.04,0.16,50.4,50.4,0.0,0.0,50.4,0.19,9.56,9.56,0.19,0.0,0.0,9.56,59.96,59.96,0.0,0.0,59.96,EUR,Augny,FR,57685,Kaiserslautern,DE,67659,FR,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1826,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,Grasbrunn,DE,85630,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1827,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Achim,DE,28832,Köln,DE,51061,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1828,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Achim,DE,28832,Großefehn,DE,26629,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1829,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,Burghausen,DE,84489,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1830,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Winsen an der Luhe,DE,21423,Emden,DE,26725,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1831,2022-12-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,0.0,0.0,12.49,GBP,DARTFORD,GB,DA1 5XU,HESKETH BANK,GB,PR4 6RT,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
1832,2022-12-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,0.0,0.0,12.49,GBP,DARTFORD,GB,DA1 5XU,EDINBURGH,GB,EH7 4EB,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
1833,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Achim,DE,28832,Cremlingen,DE,38162,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1834,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Oelde,DE,59302,Geilenkirchen,DE,52511,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1835,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,14.99,14.99,0.0,0.0,14.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.99,14.99,0.0,0.0,14.99,EUR,Augny,FR,57685,Belvaux,LU,4480,FR,LU,CONSIGNMENT_BY_POST,DAP,LUXEMBOURG,NO,REGULAR,SELLER
1836,2022-12-01,amazon.de,REFUND,B08L3ZJ7QG,Wine Bottle Stand (Red),1,,,-12.6,-12.6,,,-12.6,0.19,-2.39,-2.39,,,,-2.39,-14.99,-14.99,,,-14.99,EUR,Achim,,28832,Hamburg,,22589,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1837,2022-12-01,amazon.fr,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,16.66,16.66,0.0,0.0,16.66,0.2,3.33,3.33,0.2,0.0,0.0,3.33,19.99,19.99,0.0,0.0,19.99,EUR,Augny,FR,57685,Raissac d'aude,FR,11200,FR,FR,CONSIGNMENT_BY_POST,DAP,FRANCE,NO,REGULAR,SELLER
1838,2022-12-01,amazon.fr,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,16.66,16.66,0.0,0.0,16.66,0.2,3.33,3.33,0.2,0.0,0.0,3.33,19.99,19.99,0.0,0.0,19.99,EUR,Augny,FR,57685,Ozoir La Ferriere,FR,77330,FR,FR,CONSIGNMENT_BY_POST,DAP,FRANCE,NO,REGULAR,SELLER
1839,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Achim,DE,28832,Olpe,DE,57462,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1840,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,1.68,0.0,12.6,0.19,2.39,2.39,0.19,0.32,0.0,2.39,14.99,14.99,2.0,0.0,14.99,EUR,Achim,DE,28832,Hagen,DE,58091,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1841,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,15.11,0.19,2.39,2.39,0.19,0.0,0.0,2.87,14.99,14.99,0.0,0.0,17.98,EUR,GERA,DE,07554,Seligenstadt,DE,63500,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1842,2022-12-01,amazon.de,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,11.76,11.76,0.0,0.0,11.76,0.19,2.23,2.23,0.19,0.0,0.0,2.23,13.99,13.99,0.0,0.0,13.99,EUR,Graben,DE,86836,Hagen,DE,58089,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1843,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Achim,DE,28832,Hagen,DE,58089,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1844,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,GERA,DE,07554,Bad Laasphe,DE,57334,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1845,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Augny,FR,57685,Enkenbach-Alsenborn,DE,67677,FR,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1846,2022-12-01,amazon.de,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,11.76,11.76,3.35,3.35,15.11,0.19,2.23,2.23,0.19,0.64,0.64,2.87,13.99,13.99,3.99,3.99,17.98,EUR,Graben,DE,86836,Straelen,DE,47638,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1847,2022-12-01,amazon.de,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,11.76,11.76,1.67,0.0,11.76,0.19,2.23,2.23,0.19,0.32,0.0,2.23,13.99,13.99,1.99,0.0,13.99,EUR,Gattendorf,DE,95185,Erlangen,DE,91054,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1848,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,3.35,3.35,15.95,0.19,2.39,2.39,0.19,0.64,0.64,3.03,14.99,14.99,3.99,3.99,18.98,EUR,GERA,DE,07554,Göppingen,DE,73035,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1849,2022-12-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,4.16,4.16,16.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,4.16,4.16,16.65,GBP,DARTFORD,GB,DA1 5XU,ALDERSHOT,GB,GU12 4FY,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
1850,2022-12-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,0.0,0.0,12.49,GBP,DARTFORD,GB,DA1 5XU,Bath,GB,BA2 5BP,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
1851,2022-12-01,amazon.de,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,11.76,11.76,1.12,0.0,11.76,0.19,2.23,2.23,0.19,0.21,0.0,2.23,13.99,13.99,1.33,0.0,13.99,EUR,Gattendorf,DE,95185,Bad Lauchstädt,DE,06246,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1852,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Achim,DE,28832,Sankt Augustin,DE,53757,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1853,2022-12-01,amazon.co.uk,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,9.23,9.23,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,9.23,0.0,0.0,9.23,GBP,Graben,DE,86836,Barnsley,GB,S75 1JJ,DE,GB,CONSIGNMENT_BY_POST,DAP,GERMANY,YES,UK_VOEC-IMPORT,MARKETPLACE
1854,2022-12-01,amazon.es,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,16.52,16.52,0.0,0.0,16.52,0.21,3.47,3.47,0.21,0.0,0.0,3.47,19.99,19.99,0.0,0.0,19.99,EUR,Illescas,ES,45200,Silla,ES,46460,ES,ES,CONSIGNMENT_BY_POST,DAP,SPAIN,NO,REGULAR,SELLER
1855,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,3.35,3.35,15.95,0.19,2.39,2.39,0.19,0.64,0.64,3.03,14.99,14.99,3.99,3.99,18.98,EUR,Frankenthal (Pfalz),DE,67227,Schkeuditz,DE,04435,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1856,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,1.22,0.0,12.6,0.19,2.39,2.39,0.19,0.23,0.0,2.39,14.99,14.99,1.45,0.0,14.99,EUR,Achim,DE,28832,Heek,DE,48619,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1857,2022-12-01,amazon.de,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,11.76,11.76,0.0,0.0,11.76,0.19,2.23,2.23,0.19,0.0,0.0,2.23,13.99,13.99,0.0,0.0,13.99,EUR,Graben,DE,86836,Duisburg,DE,47058,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1858,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Achim,DE,28832,Weinstadt,DE,71384,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1859,2022-12-01,amazon.co.uk,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,9.23,9.23,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,9.23,0.0,0.0,9.23,GBP,San Salvo,IT,66050,CASTLEFORD,GB,WF10 5HG,IT,GB,CONSIGNMENT_BY_POST,DAP,ITALY,YES,UK_VOEC-IMPORT,MARKETPLACE
1860,2022-12-01,amazon.fr,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,19.99,19.99,2.5,0.0,19.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,19.99,2.5,0.0,19.99,EUR,Passo Corese,IT,02032,Nages Et Solorgues,FR,30114,IT,FR,CONSIGNMENT_BY_POST,DAP,FRANCE,NO,REGULAR,SELLER
1861,2022-12-01,amazon.fr,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,19.99,19.99,2.49,0.0,19.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,19.99,2.49,0.0,19.99,EUR,Passo Corese,IT,02032,Nages Et Solorgues,FR,30114,IT,FR,CONSIGNMENT_BY_POST,DAP,FRANCE,NO,REGULAR,SELLER
1862,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,1.12,0.0,12.6,0.19,2.39,2.39,0.19,0.21,0.0,2.39,14.99,14.99,1.33,0.0,14.99,EUR,Brétigny sur Orge,FR,91220,Schwabenheim An Der Selz,DE,55270,FR,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1863,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,1.68,0.0,12.6,0.19,2.39,2.39,0.19,0.32,0.0,2.39,14.99,14.99,2.0,0.0,14.99,EUR,GERA,DE,07554,Bad Herrenalb,DE,76332,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1864,2022-12-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,3.5,3.5,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,12.6,3.5,3.5,16.1,EUR,Castelguglielmo,IT,45020,Aarberg,CH,3270,IT,CH,CONSIGNMENT_BY_POST,DAP,SWITZERLAND,YES,REGULAR,SELLER
